لهيك بس وصل بابا لعندك ,ham
بعتيلي رسالة,ham
ويا بقلك تعو خدوني ,ham
اوكي ماشي بس يجي بابا بدقلك و بتخبرني شو نعمل,ham
لا تدقي ,ham
بعتي رسالة ,ham
اي اوووكي ,ham
اي اوكي بس نوصل برنلك 🤗🤗,ham
ايمت جاي يا لولو ,ham
بتقدر تجي قبل ال5 ونص ,ham
لانو ماما عندها مشوار,ham
والله ما بعرف ايمتا بخلص ,ham
اوكي ,ham
او قبل بشي 10 دقايق مشان ماما توصل عالموعد 5 ونص ,ham
مو عأساس حسام يجبلك ياها,ham
انت شو قلتلو,ham
من ٣ ونص هو راح ,ham
هاي لولو,ham
راجع معنا ولا لسى ما بين معك,ham
اوكيتو 🤗,ham
لسى مااا اجى بابا ,ham
ولي ,ham
لا ,ham
هلئ شوي و بيجي بابا,ham
شووو,ham
لك وبااااا,ham
احكي ,ham
رح تروح عالحمام😂😂😂,ham
رح تتغالظ عليي و تبعت مسجات😂😂,ham
اجى بابا 🤗🤗🤗,ham
اوووكي,ham
هاااي كيفك ,ham
شو طمني عملت المقابلة,ham
اي يلا انشالله موفق يارب,ham
هاااي لولو ,ham
راجع معنا مووو🤗🤗,ham
لا مطول انا ,ham
اوووكي طيب,ham
بس لايمت يعني ,ham
ما بعرف ,ham
ماشي ,ham
الله يوفقك ,ham
لسى ماطلعنا ,ham
اذا خلصت لنجي ,ham
طلعنا ,ham
انتبه على حالك ,ham
خلصت,ham
بس ليصلحي وطالع ,ham
قال بابا ليكنا جايين لعندك ,ham
احسن ما ترجع لحالك,ham
هاااي يالولو,ham
راجع معنا مووو,ham
لا والله ,ham
ييييي يعني مطول على هالحالة ,ham
طيب بس يجي بابا برجع ببعتلك مسج ,ham
نشوف شو الوضع ,ham
ما بظن خلص,ham
وين وصل الدور ,ham
هلى اجى بابا لعندي ,ham
اسا مطول ,ham
طيب ماشي ,ham
قال بابا اذا مالقيت مكرو انت وراجع دقلنا ,ham
بيجي يجيبك ,ham
اي ضلك بالجامعة وبابا بيجي اوكي,ham
وصل بابا لعندك مو ,ham
وين صرتو ,ham
هاااي علوش,ham
راجع معنا مووو,ham
اي نعم ,ham
اي اوكيتو ,ham
كنت رح رنلك ,ham
جهز حالك ,ham
رح نوصل عالاتستراد,ham
هاااي ,ham
كيفك ,ham
راجع معنا مو ,ham
اي نعم ,ham
ماشي برنلك لما نوصل ,ham
هاي علوش,ham
شو صار معك ,ham
ايمت بتخلص ,ham
خلصت ,ham
اوكي عال٢ بطلع انشالله ,ham
طلع المسلسلللللللل,ham
هاي لولو ,ham
راجع معنا مووو,ham
اي نعم ,ham
ههههه انشالله بابا ما يتأخر,ham
هااااي ,ham
اكيد راجع معنا مووو,ham
اي نعم ,ham
اي انشالله ,ham
علوش اكيد راجع معنا أليس كذلك ,ham
اسا ما اجا دوري والله ,ham
طيب بس يجي بابا برجع ببعتلك ,ham
اديه باقي لدورك,ham
 اي اوكي ,ham
علوش اجى بابا شو صار ,ham
اجى دورك ,ham
لا لا برجع لحالي ,ham
لما تخلص خبرني اييي,ham
انت جاهز مو ,ham
رح نوصل لعندك,ham
وينك,ham
مابدك تشوف المسلسل,ham
هلئ طلعنا ,ham
رح نوصل بشرى ونجي لعندك,ham
انا برنلك لما نقرب نوصل ,ham
اي ,ham
الا اذا بدك بمكان تاني ,ham
اي اوكي ,ham
هااااااي,ham
كيف كانت المقابلة,ham
راجع معنا مووو,ham
يا اهلين ,ham
كلوو تمام,ham
اي راجع معكن ,ham
اي اوكي ,ham
هاااي يا لولو ,ham
كيف كانو المقابلات🤗,ham
برنلك لما نوصل اوووكي ,ham
يا اهلين ,ham
المقابلات جميليين هنن التنين ,ham
😂😂😂😂😂,ham
اي لااااا تتأخروو ,ham
مشاااااااااااني انا 😌😌,ham
هاااي علوش,ham
راجع معنا ولا لأ,ham
امبلا معكن,ham
اووووكي,ham
يلا ليكنا طلعنا ,ham
جهز حالك بس نوصل برنلك,ham
نحنا جايين جهز حالك ,ham
لما نوصل برنلك اوكي,ham
هاااي كيفك,ham
راجع معنا موو 🤗🤗🙌,ham
اييي نعم,ham
بس علميلي قبل ما تصولو بوقت,ham
اوووكي ماشي ,ham
خلصت انا,ham
شوي و بيجي بابا ,ham
لسى ماوصل ,ham
بس نطلع ببعتلك مسج ولما نوصل برنلك,ham
 طلعنا جهز حالك بس رح نجيب غراض ونجي عندك,ham
رح رنلك لما نوصل,ham
علوش للتأكيد ,ham
ما راجع معنا مو,ham
لغو المحاضرة,ham
😂😂😂😂,ham
ماشي بس لسى ما اجى بابا ,ham
برنلك لما نوصل,ham
اوووكي,ham
هاي علوش,ham
كيف كانت المذاكرة,ham
راجع معنا مووو,ham
 اوكي ,ham
كون جاهز بس رنلك بتنزل بتاخد السيارة و بتروح فورا,ham
اوووك ,ham
هاي علوش ,ham
خلصت لما بقرب وصل لعندك رنلك مو ,ham
لدي عمل 😪,ham
لك بس انا يلي رايحة ,ham
اذا بدك بنطرك,ham
لا لا خلص تعالي 😂😂😂,ham
اووووكيتو ,ham
لولو مو راجع معنا ,ham
لا ماني راجع معكن,ham
علووووش راجع معنا مو ,ham
مشان رنلك لما نوصل,ham
لا لا ,ham
لك لييييش ,ham
هلئ بتتعذب بالرجعة متل مبارح,ham
كبسسسسسسسة وطالعة طيبة كتير كتير,ham
وينك انت ,ham
طااايب,ham
رح اكل كبسة وجيب صندويشة,ham
اسألي محمد جبلو معي ,ham
قوليلو بطاطا بقشقوان,ham
اي اي جبلووو معك وحدة,ham
توصل بالسلامة,ham
ماشي,ham
شووو طمنا طلعت بمكرو المساكن ولا لسى,ham
لا ,ham
قبل شوي وصلت لتحت الوزان,ham
يلا انشالله تلاقي يارب,ham
هاااي ,ham
في بيدونات المي بالسيارة,ham
مشان اذا بدك تخلي الشوفير يطالعهن عالبيت😜,ham
هاااي علوش,ham
راجع معنا اكيد موووو,ham
بس ليجي بابااااا ,ham
برنلك لما نوصل,ham
هاااي علوش,ham
راجع معنا اكيد,ham
موووو,ham
لسى ما اجى بابا ,ham
مابعرف,ham
ليكنا طلعنا جهز حالك,ham
لولو راجع معنا مووو,ham
كيييفك علوش,ham
كيف كان التقديم,ham
راجع معنا مووو,ham
يااا اهلين,ham
الحمدلله كلو كان تمام,ham
كيفك لولو,ham
لااا تعصب بس يمكن الشورت يلي بتلعب فيه لسى بالغسيل ,ham
مشان تلاقي شي تلبسو ,ham
علوووش راجع معنا اكيد موو,ham
اييي نعم,ham
قبل ما توصلو بوقت منيح علميلي,ham
اوووكيييييتوووو,ham
كيفك علوش ,ham
كيف كان التقديم اليوم,ham
راجع معنا اكيد مووو,ham
برنلك لما نوصل عندك ,ham
 هاااي علوش,ham
راجع معنا مو,ham
برنلك لما نوصل مااااشي,ham
ياااااي ماشاء الله شو سريع 😂😂😂😂😂,ham
هااي لولو ,ham
كيف التقديم ,ham
خلصت ,ham
ياا اهيلن ,ham
ممتاز التقديم كان,ham
يلا كنت رح رنلك يلا رح نوصل طلع ,ham
عجقة كووومة ,ham
وليه ,ham
خلص مشي الحال,ham
اي يلا رح عبيلك ,ham
طيب اذا ما هبيت فورا بقدر ,ham
اذا ماعبيت 😂,ham
ولا تنسي بس ترجعو ,ham
لا تنسي هاااا,ham
اوكي مااااابنسى حاضر برنلك قبل,ham
نحنا جايين عالطريق ,ham
بس اتاخرنا لان مرقنا على محل,ham
بس نقرب نوصل برنلك,ham
كيييفك,ham
كيف كان الامتحان ,ham
وينك انت,ham
راجع معنا,ham
يا اهلين ,ham
الامتحان اي دونت كنوو,ham
انا اسعتني بالكلية وراجع معكن ,ham
اوووووووكي ماشي,ham
عرفت عرفت😜😂,ham
والله مااابعرف يالولو,ham
بس عم دور هلئ لاعرف,ham
بتحط على ماذا يخطر في بالك ,ham
بعدين على الفيلينغ,ham
بعدين بيطلعلك اكتفتي و بتحط السفر ,ham
طلع انك انت بحلب ,ham
مو سفر لحلب,ham
اي هلئ مشي الحال ,ham
اييييييي زبط والله ,ham
وحلو كتيييير ,ham
لك وجع خلصت باقة الرسايل عليك,ham
ماعم جامل حلو كتير ,ham
وانا اشتقتلك 😓,ham
رجع يلا😍🤗🤗🤗,ham
جميييل,ham
واللعية,ham
😑😑😑😑😑😑😑😑😑😑😑😑😑,ham
لولو كييفك ,ham
وين صرتو 🤗🤗,ham
ياا اهلين,ham
وضرييييب 😑😑,ham
هلق,ham
يعني حالياً على هاد الطريق,ham
بعد شوي يمكن نصير على طريق تاني,ham
يادب الحق عليي أصلا سألتك 😑,ham
توصلو بالسلااااامة 😍🤗,ham
تقرير اولي ,ham
والله لطقو ضحك بس تجي ستكن ,ham
لانو مصوفنة لعند الله,ham
هي اول شي,ham
😂😂😂😂,ham
ليه بدها تعقدو شو عم تعمل ,ham
صورلنا فيديوهات,ham
بس تروح عند خالو بتبعتن 😂😂😂😂,ham
بس لتجي بتعرفو 😂😂,ham
بس مارح تنزعجو هاا,ham
رح تضلو تضحكو صدقيني ,ham
لك ما عم احسن امسك حالي يا امة الله 😂😂😂😂,ham
عمتك فاطمة عم تطلع فيني كأنو اول مرة بتعرفني ,ham
تطليعات غريبة وبتخوف,ham
هههههههههههه,ham
ولي يخرب بيتن الله يحميك من عيونن يارب يارب ,ham
والله شكلي مارح اطلع غير مكرسح من بيت عمتك 😂😂😂😂😂,ham
بكمل معك بعدين ,ham
لاااابعيد الشر ,ham
انشالله هنن بطقو عيونن ,ham
اي اي رايحة لا تدفش😜😜😜,ham
كيييفك علوش,ham
اشتقتلك اناااا ❤😍,ham
حكيلو لخالو انو سألتلو وطلع ماافي شي ,ham
اوووكي,ham
يا اهلين,ham
لك اهلك طلعو من حلب شي ,ham
ههههه اي آميين آميين ,ham
اي طلعو الساعة ٧ الصبح ,ham
لانو حكتني وقالتلي هلئ رح نطلع,ham
هاي لولو ,ham
شو نزلت اليوم مشان اللابتوب و لا لأ,ham
علوش رجعت عالبيت مووو,ham
 لولو لوسمحت شغلي السخان 🤗🤗🤗,ham
مشان شو ,ham
هاا,ham
مشاااااااان شي 😜,ham
حجة,ham
انا رح اطلع هلق من الكلية,ham
لانو خلصت وما عاد في شي اعملو,ham
حسب العجقة ,ham
يا بلاقيلكن عند الجمارك,ham
يا بروح لعند بابا فوراً,ham
يس آي اندر ستاند يو 😍😍,ham
انت اذا وصلت عند بابا بعتلي مسج ,ham
اووكي,ham
وصلت عند بابا,ham
لولو كيفك ,ham
انا رايحة جيب قهوة وبعدا بجي لعندك ,ham
برنلك لما وصل ,ham
اوووك,ham
بكفر سوسة ,ham
جايين ,ham
لا ما تطلع ,ham
برنلك يبقى,ham
لولوووو راجع معنا اكيد موووو🤗😜,ham
لا لا ,ham
طيب اوووكي ,ham
رجع لحالك ,ham
بس لماااذا ,ham
طيب اوكي ,ham
انتبه على حالك ,ham
كيفك علوش ,ham
طمني وصلت ,ham
لولو وصلت عند رفيفك مووو,ham
اي اي عندو انا صرت,ham
اي اوكي مابنسى ,ham
من لما نطلع بطلعة القصر برنلك ,ham
لاااتنسى تذكرو لبابا فيك اوووكي ,ham
اوكيتو 🤗🤗🤗,ham
هااااي علوش ,ham
راجع معنا موووو,ham
اي نعم,ham
لييييييييش,ham
ليجي بابا 🙇\u200d♂️🙇\u200d♂️🙇\u200d♂️,ham
لسى مااا اجى بابا ,ham
فيك شي,ham
 مبلا هلئ طلعنا,ham
هاااي لولو,ham
اكيد اكيد راجع معنا مووو,ham
بتضل لل4 ونص ,ham
طيب اوكي,ham
انتبه على حالك ,ham
ليك بابا رح يتأخر ,ham
يمكن ترجع معو لان بدو يروح ليصلح السيارة,ham
اي اوكي,ham
كيفك علوش,ham
طمني وصلت,ham
اي وصلت ,ham
ايييي الحمدلله 🤗🤗,ham
لولو اكيد بهالبرد راجع معنا مووو,ham
يييي ضرورية المحاضرة,ham
كنت رجعت معنا,ham
امممم ,ham
يلا بسيطة اذا التغت خبرني فورا,ham
التغت المحاضرة,ham
ياسلااااام 😍😍,ham
اوكي برنلك لما نوصل,ham
طلعنا هلئ,ham
 بس ندخل من باب الكلية برنلك مااشي,ham
كيفك علوش,ham
وصلت ,ham
يا لولو وينك ,ham
طمني عنك وصلت,ham
هاي علوش,ham
راجع معنا مو ,ham
انا خلصت ,ham
اووكي ماشي,ham
هاي لولو ,ham
سؤاااال,ham
ايمت بتخلص اليوم,ham
لانو يمكن ينزلونا بكير عال١ ونص ,ham
يمكن ,ham
مو اكيد,ham
يبقى بخبرك,ham
اي اذا طلعوكي بكير ,ham
خبري بابا يبعتلك الشوفير ,ham
اي لشووووف و بخبرك 🤗🤗🤗,ham
حجة,ham
انا خلصت هلق,ham
بدك تعي لعندي بعدين منروح ,ham
او بدك جيبي وتعي ,ham
لا مو انا ,ham
ورقم بابا 81145147,ham
جميل جميل,ham
حاااضر 😝,ham
رح جيب فطاير معي,ham
انشالله بيعجبك ,ham
ماشي الحال,ham
هاي حجة,ham
حوليلي وحدات,ham
اي تكرم فورا,ham
وصلو,ham
انشالله أهلين 😌,ham
انت قلتلو لبابا انك رايح مع رفقاتك مو,ham
اوووكييي,ham
حجة,ham
بس رنلك انزل و شيل المفتاح من الباب لاتنساه اي,ham
يعني نزل المفتاح معك مشان نفتح نحنا 😂😂😂😂😂😂,ham
😂😂😂😂,ham
هااي حجة,ham
هايات اوكي يلا,ham
رنلي لما يوصلو ماااشي,ham
تعاااااال بسرعة,ham
ما بحسن قوم ,ham
دخلنا عالتراب,ham
عم رنلك يا اجدب مشان تقوم ترد 😂😂😂,ham
هههههههههههههههههههههههههههه دب,ham
😂😂😂😂 لاتقولها وين راح,ham
كم باقي لكم 🤔,ham
لسى بابا ما اجى لعندي ياصديقي 😂,ham
اجينا اجينا ,ham
يلا استعد,ham
هلق بفصل معكن على الطريق,ham
Removed a question mark from “اجينا اجينا ,ham
ييييي بعيد الشر ,ham
طلعنا صرنا عالمتحلق,ham
علوش نحنا هلئ خلصنا اذا خلصت لنجي ناخدك,ham
يلا انزل علي,ham
علي اذا قدرتو عبولها لماما رصيد على خطها ب500,ham
اي وصلووو,ham
عمووووو مابدك تجي عالأكل ,ham
لااا تتأخر  ولااا تنسى الكولا اذا معك بكفي ,ham
اذا بدك بس توصل لتحت رنلي و انا بنزل ,ham
احسن ما تطلع انت ,ham
اووووكي ,ham
يبقى رنلي,ham
حجة,ham
وليه,ham
هاااي علوش ,ham
انت مو راجع معنا و لا شووو,ham
حااااضر 😂😂😂,ham
يلا جايين جهز حالك ,ham
برنلك يبقى,ham
هااااي كيفك ,ham
شو جاي معنا ولا لأ,ham
يا اهلين,ham
اوووكي ماشي ,ham
هاااي علوش ,ham
شو غيرت رأيك  راجع معنا ولا لأ,ham
يا اهلين ,ham
عمووو بس توصل رنلها لبشرى مشان تفتحلك,ham
هاااي لولو🙌,ham
جاي معنا ولا عندك محاضرة,ham
يا اهلين,ham
لا عندي,ham
راااجع معنا موووو,ham
اوووووكي بس ليجي بابا لسى ما وصل لعندي ,ham
ماااذا تريد,ham
حنفية,ham
كولا كبيرة,ham
كولا دايت,ham
قهون بن الشامي ازرق وسط,ham
وقية كاكاو ناعم,ham
حنفية,ham
كولا كبيرة,ham
كولا دايت,ham
قهون بن الشاميييييابع ازرق وسط,ham
وقية كاكاو ناعم,ham
حنفية,ham
كولا كبيرة,ham
كولا دايت,ham
قهون بن ازرق وسط,ham
وقية كاكاو ناعم,ham
لا بيس هدول ,ham
شكرااا الك 😍,ham
ياا اهلين,ham
 اووووكيتو,ham
حجة,ham
انا بدي ارجع معكن هاا,ham
مااااشي اوكي منستنااااااك ,ham
انااا خلصت,ham
نجيب بشرى قبل ولا انت ,ham
رح يروح الشوفير معنا ما ,ham
لا جيبو بشرى,ham
هااااي لولو ,ham
مو راجع معنا موووو,ham
علوش ما خبرتني راجع معنا ولا لأ,ham
هاااي علوش ,ham
راجع معنا مووو,ham
لاااا,ham
طييييب اووووكي ,ham
هيلوو 🙌,ham
راجع معنا مووو,ham
اي راجع معكن وخلصت ,ham
هاااي علوش شو راجع معنا ,ham
لا راجع لوحدي,ham
عندي محاضرة,ham
بتلحقها لبشرى لان موعدها ٥ ونص ,ham
يبقى بابا بوصلها و انت بترجعها ,ham
لا بيجوز لحق وصلها كمان,ham
لنشوف شو بيصير,ham
ولعية لالها بس 😂,ham
اي على راحتك يعني لااا تستعجل ,ham
بوصلها بابا ,ham
مرحبااا ,ham
شو راجع معي ولا عال ٤ ونص ,ham
لا عندي محاضرة,ham
اوووكيتو 😌,ham
ومشان السيارة تبقى بالديماس وانت ترجع لوحدك ولا نبعتلك ياها ,ham
اسألي ابوكي ,ham
قال بابا السيارة بترجع لعندك جخ بهالنعمة ,ham
بس توصلني ببعتها لعندك ,ham
متل العادة برنلك لما نوصل موووو ,ham
بس يوصلوك رنلي اي ,ham
بيقلك بابا,ham
انا هلئ رايحة لعندها مابعرف لسى,ham
رح حاكيها و بردلك خبر ,ham
قالت ماما لسى ما اجى الدكتور ناطرتو عأساس تدخل اول وحدة ,ham
خلثنا ونحنا جايين عالطريق ,ham
جمييييل,ham
😂😂😂😂 والله ما انتبهت ,ham
بعرف,ham
هااااي 🙌,ham
راجع معنا مووو,ham
عمووو حطلك لابتوبك عالشحن,ham
😂😂😂😂😂اي تكرم ,ham
راجع معنا موووو ,ham
لا لوحدي,ham
عندي محاضرة,ham
ماااااااشي,ham
هاااي ,ham
راجع معنا موو,ham
اي ,ham
اوكي ,ham
معناها لما نطلع من الادارة  برنلك,ham
هاااي ,ham
كيييفك,ham
راجع معنا مووو,ham
يا اهلين,ham
هااايات,ham
أكيد راجع معنا اليوم مووو 🤗🤗,ham
امممم ,ham
طيب اوووكيتو ,ham
اذا غيرت رأيك قبل ٢ وربعحاكيني ,ham
لك شوو غير رأيي,ham
عندي محاضرة عملي,ham
ههههه لك قصدي اذااااا ما اجى الدكتور ة 😜😂,ham
هاااي لولو,ham
اليوم اكيد اكيد راجع معنا مووو😜,ham
لانو في نادي 😌,ham
أي بابا لل ٢ وتلت ليجي لعندي ,ham
يعني بنخلص سوا ,ham
اي هلق خلصت ,ham
مرحباااا,ham
انت خالص مو يعني اطلع واجي لعندك ,ham
كيييييفك علوش,ham
شو راجع معنا ولا رح تتأخر,ham
لا معكن,ham
طيب اوكيتو لوقت نجي لعندك بتكون خلصت ,ham
اي انشالله 😂😂,ham
نحنا رح نوصل اذا خلصت طلاع ,ham
هااااي لولو ,ham
اكيد راجع معنا مووو مشان ماتغرق بالمطر ,ham
اي معكن ,ham
لسى  ماطلعنا ,ham
انا دقيتلك لشوفك خلصت او لا ,ham
ليكنا جايين ,ham
جهز حالك ,ham
ولي عليكي,ham
ولي عليك انت جدبة,ham
يلا ليكنا جايين ,ham
لا والله انتي الغبية,ham
فصلتلك علاساس وصلتو ,ham
لاااا انت الاجدب ,ham
لكن معقول نجي لعندك وانت لسى مو مخبرني اذا خلصت او لا 😜😜😜😜😜,ham
لك مجنونة,ham
طلعي على الرسالة يلي جاوبتك فيها اذا راجع معكن او لاء,ham
كتبتلك ,ham
اي معكن,ham
انا هلق خلصت,ham
ياااااابشمهندس بعد الاتصال وصلت المسج ,ham
كذابة 😂😂😂😂,ham
بعتت الرسالة فوراً من لما وصلت رسالتك,ham
لا والله مو كذاااابة ,ham
و انت غبي و اجدب واهبل ,ham
ماشغلت مخك شوي 😂😂😂😂😜😜😜😜,ham
كذاابة لعند الله متل مارح شوفك بعد شوي قدامي,ham
مرحبااااا لولو ,ham
راجع معنا ولا نووووو,ham
ماااارديتلي الجواااب,ham
مشان ماعدلك قصة مبارح😂,ham
لولو رح ترجع معنا ,ham
رجع معنا حرام انت مرضان 😂😌😌,ham
اي عادي أصلا لبين ما يجي بابا و نوصل لعندك بكون صارت ٢ ونص,ham
لولو يا لولو ,ham
راجع معنا موووو,ham
هاي يا لولو,ham
راجع معنا,ham
ايي نعم,ham
بس يمكن طول لل2 ونص,ham
انتي وقت تصيرو على المتحلق ابعتيلي رسالة,ham
يعني قبل بوقت منيح ,ham
طيب اوكي ,ham
علوش بيك راجع معي مووووو,ham
لااا ,ham
امممم طيب اوكي ,ham
و السيارة ,ham
خلص اوكي السيارة رح ترجع لبابا ,ham
انتبه على حالك ,ham
باااي,ham
علوش راجع معنا,ham
اي اي ,ham
ههههه استنى ليجي بابا,ham
برنلك يبقى,ham
اي ماشي,ham
شووو طمنا كيف كانت المقابلة 🤗,ham
انشالله ما تاخرت ,ham
قبل شوي خلصت,ham
الحمد لله كلو كان تمام,ham
اي الحمدلله ,ham
لكنننن اخي شطور ماشاء الله 😍😍,ham
لولو يا لولو راجع معناااا,ham
اييييي ماشي برنلك لما نوصل,ham
اي وصلنا,ham
انت ل٤ ونص ما ,ham
نحنا رايحين باااي 🤗,ham
انا بالمحاضرة ,ham
عم احضر فجن,ham
اي هاد علي يوسف كان بدو ياك,ham
تمام ,ham
اي نحن رايحين علمسبح التنين قلت بشوفك اذا سافرت او لاء ,ham
اكيد نشالله,ham
شو الخطة مشان الرياضة ,ham
نرجع على نادي الكيك ولا بلاها ,ham
لانو الوضع كتير سيء ,ham
برأيي حديد علوش,ham
بدي انحف ,ham
حتروح لعندحسين ,ham
اي بس ليعلملي رح اجي اخدك ونروح لعندو ,ham
عم استنا تعليمتو انا ,ham
اي ساهة تقريبا ,ham
خيو لبوس ,ham
رح اطلع هلق انا ,ham
لا لا حكا معي قلي نطور لعلملك,ham
خلينا ننطرو شوي,ham
لك منروح علمكتبة ,ham
منشحطو ومنروح على بيتو ,ham
بيكون عم يسكرها ,ham
عم ادرس انا لان لهيك عم اتأكد منك,ham
ماكتير معي وقت,ham
هلا بس شوفك بحطيلك,ham
خلينا ننطرو شوي,ham
خلص مننطرو ,ham
انا كمان كنت عم ادرس ,ham
بس طلعت علدوار لجيب غراض قام شافني وعلق فيني ,ham
وكان معو  رجب ,ham
يلا عم البس,ham
طلعت ,ham
اي والله يا علوش,ham
الله يسرلك ياارب 😂,ham
حذفو علامات التسويق من الموقع تبع العلامات 😂😂😂,ham
لعما😂😂😂,ham
الله يعينكن عهالدكتور😂💔,ham
اذا نسبة النجاج واطية في أمل,ham
وكل الله😂❤,ham
لك لانو صرت ادرس من دون نفس 😂😂😂,ham
ما بعرف اذا رح قدم او لاء ,ham
الله يعينك☹,ham
كنت قافل جهازي,ham
من ايمت باعتا ,ham
شو المشروع 😍,ham
ريدي ,ham
يس ,ham
بس لابس ببعتلك مسج ,ham
١٠ د جاهز بكون برا,ham
نزول عم البس البوط,ham
علملي بس برا انا عالبرندا,ham
اذا قلك مطولين,ham
تعا نطور معي بالسيارة وبترجع لعندو ,ham
يلا طلعت,ham
علوش,ham
شو رأيك نعملا الاربعاء ومنروح منسهر ومناخد حسين ورجب,ham
بكون معي وقت احسن بكتير,ham
ولا ما بتقدر الاربعاء ,ham
علوش بس بدك مر عبيلك الفلاشة ,ham
اي يزون ,ham
اسف ما انتبهت على الموبايل ,ham
اي بس ما بلحق غير مر اخدن وارجع فوراً ,ham
ولا يهمك,ham
ايمت جاي,ham
انا عم ادرس عند يوشع والله يا علوش,ham
كيف كانو الافلام ,ham
اووو ,ham
بلش في وشوف الجمال😍,ham
5 اجزاء ولو,ham
كل واحد لحال ما دخلن ببعض كتير,ham
 اين انت,ham
قتاح مسينجر,ham
لا مانك فاتح 🤔 ما علينا  اهلي رايحين بس يروحو بدقلك تجي فاضي,ham
بعد شي نص ساعو ,ham
محكاك ماعم توصلك,ham
يلا,ham
بس بدي شوي وبجيك,ham
اي يلا ربع ساعة عالتمام وتعال,ham
اذا انت بالبيت,ham
وسهران,ham
وما عندك شي ,ham
 ناطرك,ham
علوش بتروح عال٧ ,ham
علوش تروح عال٥ ,ham
عال٦ الا ٥ طالع انا,ham
علوش اذا بكرنا لل٥ ونص عندك شي ,ham
لا ابداً,ham
اي والله ياريت ,ham
عال٥ و ١٠ بكون هنيك تمام ,ham
تمام,ham
استناني برا ,ham
لا تفوت لاجي ,ham
اي اكيد,ham
بس اطلع من هون ببعتلك مسج,ham
طلعت انا ,ham
 علوش انا جايين لعندي رفقاتي لعندي عالاغلب انا ما اقدر روح اليوم,ham
اذا راحو بكير بحكيك اذا فاضي انت منروح😘😘,ham
علوش بتروح عال٧ وربع ,ham
جاهز ,ham
 علوش انا ما حاقدر روح للمسا اليوم,ham
اذا بدك نطرني نروح واذا حابب تروح هلا روح,ham
ردلي خبر,ham
😘❤,ham
اي يزون ,ham
اي خلص روح انت المسا,ham
هاي,ham
رحت اليوم ,ham
اذا مارحت انا رح وصل عالبيت عال٦ حروح,ham
هلا يزون ,ham
والله رحت ورجعت لانو طالع مع رفقاتي علساعة 5,ham
بدنا نضل بالسيارة ولا ننزل,ham
بس تطلع علملي,ham
انا شي ربع ساعة وطالع عالنادي,ham
اذا حتروح بعلمك بس اطلع,ham
علوش انا نازل مع اهلي ما حاقدر روح هلا,ham
٩٩ بالمية وصل بال٧ ونص ٨ كنا منروح,ham
بخبرك قبل انا يوقت اذا جاي مشان تنزل,ham
اي يزون ,ham
انا بدي اطلع على دمر البلد علساعة 8 ,ham
لهيك لازم كون مخلص نادي ومتحمم وقتها,ham
اي ماشي علوش سبقني لكن ,ham
انا مارح روح لل6 ,ham
 علوش انا حروح المسا لهلا ما وصلت,ham
اي ولا يهمك,ham
علوش قدي بدك,ham
رح اطلع بعد شوي ,ham
حاول تأسرع اكتر شوي بس اليوم باليز❤😂  عال٤ جاي,ham
هلا علوش النت عندي هالفترة صاير سيء جدا صورة ما بحمل,ham
عند الكل هون ولا بس عندي ,ham
لا عند الكل ,ham
تعال ناطرك,ham
مستر انا طالع علنادي ,ham
هلا اكلت والله,ham
بلكي بكرا بشوفك بهالوقت😘,ham
 اليوم صدر مو,ham
اي ساعة رايح,ham
اي صدر ,ham
والله لهلق بالكلية ,ham
حكيني قبل بوقت رايح معك,ham
رح قوم,ham
٤ الا ربع كون هنيك انت,ham
 انا برا,ham
طلعت,ham
بدك تحمي بالبيت انت ولا بالنادي,ham
6 الا ربع كون هنيك انت,ham
يسسس,ham
اايوم عندي كتاف انا غبت مبارح وصلت بالليل,ham
اذا مارحت بتلاقيني بالنادي ٦ ونص ٧,ham
 ايمت رايح عالنادي يا طري,ham
وقت بدك الي ٤ ايام مارحت,ham
اي اتفقنا,ham
ناطرك,ham
عم ساوي متة,ham
قدي بدك,ham
معك ١٥د بكون الابريق عالطاولة,ham
زبط مشي حالو اذا ما طلعت,ham
اسف😁,ham
كيفك يزون,ham
انا رح روح هلق علنادي لانو عندي شغلة بدي لحقها بس ارجع ,ham
اذا ما عندك شي لحقني ,ham
ماشي علوش ولا يهمك❤❤❤,ham
 خدلو ال٣٠٠٠,ham
ماعم يطلع معي,ham
شوف عالايجي بيست اذا موجود,ham
خليك ثواني,ham
بعتلك مسينجر,ham
httpswmycimatvd985d8b4d8a7d987d8afd8a9d985d8b3d984d8b3d984seed985d988d8b3d9851d8add984d982d8a94,ham
شفتو شفتو ,ham
حطيتو علتحميل,ham
علوش بالله جبلي معك سندويشة لعلي بلا مخلل❤❤,ham
يشعر بالجوع,ham
قدي بدك,ham
 شو الوضع,ham
اذا ما بتلحقني حيدوب كرشي وصير نحيف,ham
بقيالو 20 ميغا ,ham
شي ربع ساعة وبكون عندك انشالله ,ham
حطيت ربع ساعة عالمؤقت😂,ham
الله يستر ما يفصل النت 😂😂😂,ham
اخي اذا فصل وديلي الاكل ورجاع حملو 😂😂😂,ham
اي  اي ساعة,ham
اي مستر ,ham
لا تواخذني انا كنت برا البيت عم جيب غراض ونسيت موبايلي بالبيت ,ham
هااي ,ham
انا خلصت ,ham
لسا ما وصلت,ham
عالاغلب ما اقدر روح انت,ham
